CORP_KEY|CIFID|CORP_REP_KEY|TYPE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|DATE1|STR12|DATE2|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL8|DECIMAL9|DECIMAL10|ENTITYTYPE|STR43|STR44|STR45|STR46|STR47|STR48|STR49|STR50|ORGKEY|STR21|STR22|STR23|STR24|STR25|STR26|STR27|STR28|STR29|STR30|STR31|STR32|STR38|STR39|STR40|STR41|STR42|DBFLOAT1|DBFLOAT2|DBFLOAT3|DBFLOAT4|DBFLOAT5|AMOUNT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|INT1|INT2|INT3|INT4|INT5|INT6|INT7|INT8|INT9|INT10|INT11|INT12|INT13|INT14|INT15|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|STR1_CODE|STR2_CODE|STR3_CODE|STR4_CODE|STR5_CODE|CORE_CUST_ID|CORE_CHILD_CUST_ID|PERCENTAGE1|PERCENTAGE2|PERCENTAGE3|PERCENTAGE4|PERCENTAGE5|BANK_ID|STR4_ALT1|STR5_ALT1|STR1_ALT1
C000140754|C000140754||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140754||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140755|C000140755||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140755||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140759|C000140759||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140759||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140761|C000140761||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140761||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140762|C000140762||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140762||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140763|C000140763||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140763||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140765|C000140765||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140765||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140767|C000140767||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140767||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140768|C000140768||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140768||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140770|C000140770||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140770||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140808|C000140808||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140808||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140963|C000140963||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140963||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000185876|C000185876||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000185876||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186004|C000186004||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186004||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000185960|C000185960||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000185960||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186095|C000186095||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186095||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186026|C000186026||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186026||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186037|C000186037||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186037||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186107|C000186107||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186107||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186077|C000186077||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186077||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186110|C000186110||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186110||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186078|C000186078||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186078||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186156|C000186156||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186156||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186159|C000186159||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186159||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186061|C000186061||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186061||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186236|C000186236||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186236||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186174|C000186174||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186174||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186296|C000186296||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186296||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186347|C000186347||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186347||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186353|C000186353||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186353||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186303|C000186303||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186303||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186363|C000186363||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186363||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186419|C000186419||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186419||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186297|C000186297||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186297||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186375|C000186375||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186375||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186451|C000186451||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186451||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186399|C000186399||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186399||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000508|C000000508||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000508||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000186452|C000186452||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000186452||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177818|C000177818||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177818||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177899|C000177899||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177899||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177876|C000177876||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177876||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177907|C000177907||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177907||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177964|C000177964||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177964||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177969|C000177969||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177969||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178218|C000178218||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178218||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178310|C000178310||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178310||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178267|C000178267||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178267||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178302|C000178302||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178302||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178271|C000178271||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178271||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000177936|C000177936||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000177936||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178098|C000178098||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178098||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178318|C000178318||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178318||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178316|C000178316||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178316||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178323|C000178323||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178323||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178536|C000178536||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178536||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178538|C000178538||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178538||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178571|C000178571||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178571||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141237|C000141237||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141237||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141231|C000141231||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141231||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141343|C000141343||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141343||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000140461|C000140461||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000140461||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141706|C000141706||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141706||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141877|C000141877||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141877||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141410|C000141410||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141410||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141979|C000141979||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141979||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141576|C000141576||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141576||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141625|C000141625||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141625||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141727|C000141727||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141727||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141921|C000141921||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141921||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141641|C000141641||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141641||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141949|C000141949||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141949||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000141719|C000141719||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000141719||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126143|C000126143||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126143||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126164|C000126164||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126164||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126201|C000126201||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126201||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126085|C000126085||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126085||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126253|C000126253||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126253||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126125|C000126125||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126125||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126318|C000126318||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126318||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126338|C000126338||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126338||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126337|C000126337||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126337||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000126340|C000126340||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000126340||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000244131|C000244131||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000244131||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000244295|C000244295||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000244295||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000244281|C000244281||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000244281||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178835|C000178835||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178835||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178797|C000178797||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178797||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178873|C000178873||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178873||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178958|C000178958||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178958||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179000|C000179000||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179000||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178983|C000178983||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178983||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179075|C000179075||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179075||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179188|C000179188||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179188||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179305|C000179305||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179305||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179351|C000179351||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179351||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179419|C000179419||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179419||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179475|C000179475||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179475||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179510|C000179510||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179510||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179509|C000179509||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179509||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179511|C000179511||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179511||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179431|C000179431||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179431||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179566|C000179566||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179566||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179535|C000179535||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179535||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179285|C000179285||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179285||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179410|C000179410||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179410||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179418|C000179418||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179418||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179456|C000179456||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179456||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179561|C000179561||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179561||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
